,location_name,sex,year_id,mx,lower,upper,Climate,Population,Rank,Borough or Census Area,Per capita income,Median household income,Median family income,Number of households,Aleutians East Borough,Aleutians West Census Area,Anchorage Municipality,Bethel Census Area,Bristol Bay Borough,Denali Borough,Dillingham Census Area,Fairbanks North Star Borough,Haines Borough,Hoonah-Angoon Census Area,Juneau City and Borough,Kenai Peninsula Borough,Ketchikan Gateway Borough,Kodiak Island Borough,Kusilvak Census Area,Lake and Peninsula Borough,Matanuska-Susitna Borough,Nome Census Area,North Slope Borough,Northwest Arctic Borough,Petersburg Borough,Prince of Wales-Hyder Census Area,Sitka City and Borough,Skagway Municipality,Southeast Fairbanks Census Area,Valdez-Cordova Census Area,Wrangell City and Borough,Yakutat City and Borough,Yukon-Koyukuk Census Area,Cold semi-arid/Dry-summer subarctic/Subarctic,Cold semi-arid/Subarctic,Dry-summer subarctic/Subarctic,Oceanic,Oceanic/Subarctic,Subarctic,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,Tundra/Dry-summer subarctic/Subarctic,Tundra/Oceanic/Subarctic,Tundra/Subarctic
1928,North Slope Borough,Female,1983,4.8231448084341295,1.9745757558726698,9.57662453696034,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1929,North Slope Borough,Female,1984,4.5132793139924505,1.83369070174027,8.51154940367166,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1930,North Slope Borough,Female,1985,4.39804648354329,1.87510331770073,8.49807489351697,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1931,North Slope Borough,Female,1986,4.3997296213606605,1.83565987136558,8.136160125633369,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1932,North Slope Borough,Female,1987,4.7326618506421205,2.15076931822748,8.79043992134989,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1933,North Slope Borough,Female,1988,4.75698630637289,2.18394573428538,8.70217580491365,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1934,North Slope Borough,Female,1989,4.82623924384007,2.33445659070523,8.76297943181421,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1935,North Slope Borough,Female,1990,4.5527565183173095,2.15968026355709,8.15339496052975,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1936,North Slope Borough,Female,1991,4.63693820781646,2.2781028104202403,8.215631237660821,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1937,North Slope Borough,Female,1992,4.48486423836383,2.2730170935391496,7.74192066626434,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1938,North Slope Borough,Female,1993,4.360001607275771,2.2344177467527,7.32111065176142,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1939,North Slope Borough,Female,1994,4.3097064803929905,2.3188092105833302,7.18043585796927,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1940,North Slope Borough,Female,1995,4.17070389198061,2.27031615918635,6.75214622179,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1941,North Slope Borough,Female,1996,3.7422439894406097,1.97342909995473,6.3080736312903,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1942,North Slope Borough,Female,1997,3.31260197491979,1.70304284505365,5.81022887044147,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1943,North Slope Borough,Female,1998,3.0044110367269097,1.51687306158409,5.39052608294216,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1944,North Slope Borough,Female,1999,2.9067404368435,1.4630255600380901,5.103207890869481,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1945,North Slope Borough,Female,2000,2.49719138440696,1.2327873463213601,4.521723566245799,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1946,North Slope Borough,Female,2001,2.2479662323199303,1.10094509284417,3.98022889137484,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1947,North Slope Borough,Female,2002,1.95978630335515,0.957926091854978,3.5641122724125,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1948,North Slope Borough,Female,2003,1.74159764345368,0.858651790539313,3.21006480777089,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1949,North Slope Borough,Female,2004,1.4912745143688797,0.7193880304093191,2.70417021137235,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1950,North Slope Borough,Female,2005,1.29150959830971,0.603474392954273,2.44126143600289,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1951,North Slope Borough,Female,2006,1.1644347465138998,0.554657293824597,2.17545119136977,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1952,North Slope Borough,Female,2007,0.9827830571711721,0.46389280584532,1.86779105409277,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1953,North Slope Borough,Female,2008,0.9095671990747379,0.4017396794311961,1.7171308140521597,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1954,North Slope Borough,Female,2009,0.7923354672214941,0.36089163012516207,1.5652045860336798,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1955,North Slope Borough,Female,2010,0.6762891140380821,0.30180019579873,1.30523597289428,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1956,North Slope Borough,Female,2011,0.6372580296988339,0.267414555337533,1.25042239615239,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1957,North Slope Borough,Female,2012,0.6081604397131171,0.25937260378459803,1.2088250363041102,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1958,North Slope Borough,Female,2013,0.57931758735238,0.246879842774265,1.15797946970012,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1959,North Slope Borough,Female,2014,0.5501529029647529,0.215650248661068,1.1138911770042201,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960,North Slope Borough,Both,1980,5.0402556540189405,2.39980781425085,8.84620020736358,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1961,North Slope Borough,Both,1981,4.87831350990324,2.33737871889566,8.50916558890918,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1962,North Slope Borough,Both,1982,4.37287032807465,2.035917186768,7.68504601813383,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1963,North Slope Borough,Both,1983,4.22598715012296,2.10052470001734,7.2493728747005095,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1964,North Slope Borough,Both,1984,4.02710209265018,2.05017602158335,6.82362750980267,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965,North Slope Borough,Both,1985,4.01530785822717,2.06477076848627,6.749481709726959,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1966,North Slope Borough,Both,1986,4.19114359572386,2.3498589086400496,6.83004695967834,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1967,North Slope Borough,Both,1987,4.972056295123441,2.85559086980937,7.91950369088691,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1968,North Slope Borough,Both,1988,5.29095533370655,3.29932280711119,7.99280382509436,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1969,North Slope Borough,Both,1989,5.442274591703289,3.4938233800449003,8.03123275847136,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1970,North Slope Borough,Both,1990,5.293749582001481,3.43924370132935,7.652416536826039,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1971,North Slope Borough,Both,1991,5.38358212144855,3.5705448546448397,7.6631475188438705,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1972,North Slope Borough,Both,1992,5.28090853257913,3.60177722501646,7.42901774518805,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1973,North Slope Borough,Both,1993,5.19554506303915,3.6554698926873397,7.20724690648986,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1974,North Slope Borough,Both,1994,5.06499733298853,3.50463054718356,7.0509679797887195,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1975,North Slope Borough,Both,1995,4.785818684314769,3.3402877521090697,6.67246736002358,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1976,North Slope Borough,Both,1996,4.15107014401931,2.8229760058283997,5.91544462770435,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1977,North Slope Borough,Both,1997,3.38874428470213,2.19645835620571,5.00163901309103,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1978,North Slope Borough,Both,1998,3.0618705756814903,1.9653401612567198,4.60784459632435,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1979,North Slope Borough,Both,1999,2.96608410016926,1.8986734661929199,4.5242423349311505,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1980,North Slope Borough,Both,2000,2.64338704122602,1.71094269415977,4.06995413806413,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1981,North Slope Borough,Both,2001,2.3676442615089397,1.51463882295301,3.5867068060399903,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1982,North Slope Borough,Both,2002,2.09004249845337,1.33816494515926,3.1856646721150694,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1983,North Slope Borough,Both,2003,1.88292975855239,1.25249381378822,2.8092224019961898,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1984,North Slope Borough,Both,2004,1.6500506782316797,1.0341411699638399,2.47032161635559,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1985,North Slope Borough,Both,2005,1.4642726747413102,0.911890716983766,2.22834875176519,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1986,North Slope Borough,Both,2006,1.33256748529899,0.855078519171161,2.02113644129368,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1987,North Slope Borough,Both,2007,1.15620497316578,0.712933823193385,1.78416047123517,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1988,North Slope Borough,Both,2008,1.06787239537921,0.6669388266721451,1.63473281085705,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1989,North Slope Borough,Both,2009,0.942853806049861,0.5713189327249489,1.4801630472396397,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1990,North Slope Borough,Both,2010,0.8095744833663809,0.48163252031475895,1.26665009449069,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1991,North Slope Borough,Both,2011,0.756638386316158,0.444655558954536,1.18248988238126,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1992,North Slope Borough,Both,2012,0.732493914180421,0.431356614149252,1.18582693794959,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1993,North Slope Borough,Both,2013,0.694733632982461,0.398306308163444,1.12312809016303,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,North Slope Borough,Both,2014,0.664869139590934,0.375598428794012,1.08415920799737,Tundra/Cold semi-arid/Dry-summer subarctic/Subarctic,9703,23,North Slope Borough,"$22,109","$68,517","$70,650","2,029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,Northwest Arctic Borough,Male,1980,5.05878533867202,2.21499436816372,9.635084724161711,Subarctic,7717,24,Northwest Arctic Borough,"$21,278","$55,217","$52,807","1,919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,Northwest Arctic Borough,Male,1981,4.8090236260518395,2.14475176903064,8.69587029847144,Subarctic,7717,24,Northwest Arctic Borough,"$21,278","$55,217","$52,807","1,919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,Northwest Arctic Borough,Male,1982,4.58412399604704,2.02044160716641,8.60864525224555,Subarctic,7717,24,Northwest Arctic Borough,"$21,278","$55,217","$52,807","1,919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,Northwest Arctic Borough,Male,1983,4.50658500626943,2.1509040985966497,8.56273220271901,Subarctic,7717,24,Northwest Arctic Borough,"$21,278","$55,217","$52,807","1,919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,Northwest Arctic Borough,Male,1984,4.52486849128967,2.09539568561155,8.11678454486816,Subarctic,7717,24,Northwest Arctic Borough,"$21,278","$55,217","$52,807","1,919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,Northwest Arctic Borough,Male,1985,4.6560337476185705,2.35347384045222,8.31150530840161,Subarctic,7717,24,Northwest Arctic Borough,"$21,278","$55,217","$52,807","1,919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
